year,temp_anomaly_c,co2_ppm,ocean_ph,biodiversity_index,methane_ppb,dust_optical_depth,magnetosphere_strength,subsurface_habitat_fraction,seismic_intensity
3878.0208,4.994028335729891e+214,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3888.0208,-1.9976113342919566e+215,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
3898.0208,7.990445337167826e+215,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
3908.0208,-3.1961781348671305e+216,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
3918.0208,1.2784712539468522e+217,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
3928.0208,-5.113885015787409e+217,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
3938.0208,2.0455540063149635e+218,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
3948.0208,-8.182216025259854e+218,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
3958.0208,3.2728864101039416e+219,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
3968.0208,-1.3091545640415767e+220,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
3978.0208,5.236618256166307e+220,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
3988.0208,-2.0946473024665227e+221,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
3998.0208,8.37858920986609e+221,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4008.0208,-3.351435683946436e+222,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4018.0208,1.3405742735785745e+223,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4028.0208,-5.362297094314298e+223,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4038.0208,2.144918837725719e+224,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4048.0208,-8.579675350902877e+224,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4058.0208,3.431870140361151e+225,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4068.0208,-1.3727480561444603e+226,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4078.0208,5.490992224577841e+226,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4088.0208,-2.1963968898311365e+227,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4098.0208,8.785587559324546e+227,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4108.0208,-3.514235023729818e+228,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4118.0208,1.4056940094919273e+229,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4128.0208,-5.622776037967709e+229,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4138.0208,2.2491104151870837e+230,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4148.0208,-8.996441660748335e+230,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4158.0208,3.598576664299334e+231,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4168.0208,-1.4394306657197336e+232,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4178.0208,5.757722662878934e+232,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4188.0208,-2.3030890651515737e+233,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4198.0208,9.212356260606295e+233,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4208.0208,-3.684942504242518e+234,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4218.0208,1.4739770016970072e+235,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4228.0208,-5.895908006788029e+235,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4238.0208,2.3583632027152115e+236,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4248.0208,-9.433452810860846e+236,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4258.0208,3.7733811243443384e+237,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4268.0208,-1.5093524497377354e+238,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4278.0208,6.037409798950941e+238,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4288.0208,-2.4149639195803766e+239,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4298.0208,9.659855678321506e+239,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4308.0208,-3.8639422713286025e+240,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4318.0208,1.545576908531441e+241,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4328.0208,-6.182307634125764e+241,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4338.0208,2.4729230536503056e+242,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4348.0208,-9.891692214601223e+242,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4358.0208,3.956676885840489e+243,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4368.0208,-1.5826707543361956e+244,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4378.0208,6.330683017344782e+244,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4388.0208,-2.532273206937913e+245,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4398.0208,1.0129092827751652e+246,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4408.0208,-4.051637131100661e+246,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0007
4418.0208,1.6206548524402643e+247,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0007
4428.0208,-6.482619409761057e+247,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4438.0208,2.593047763904423e+248,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4448.0208,-1.0372191055617691e+249,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4458.0208,4.1488764222470766e+249,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4468.0208,-1.6595505688988306e+250,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4478.0208,6.638202275595323e+250,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4488.0208,-2.655280910238129e+251,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4498.0208,1.0621123640952516e+252,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4508.0208,-4.2484494563810064e+252,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4518.0208,1.6993797825524026e+253,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4528.0208,-6.79751913020961e+253,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4538.0208,2.719007652083844e+254,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4548.0208,-1.0876030608335376e+255,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4558.0208,4.350412243334151e+255,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4568.0208,-1.7401648973336602e+256,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4578.0208,6.960659589334641e+256,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4588.0208,-2.7842638357338564e+257,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4598.0208,1.1137055342935426e+258,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4608.0208,-4.45482213717417e+258,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4618.0208,1.781928854869668e+259,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4628.0208,-7.127715419478672e+259,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4638.0208,2.851086167791469e+260,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4648.0208,-1.1404344671165876e+261,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4658.0208,4.56173786846635e+261,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4668.0208,-1.82469514738654e+262,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4678.0208,7.29878058954616e+262,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4688.0208,-2.919512235818464e+263,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4698.0208,1.1678048943273857e+264,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4708.0208,-4.671219577309543e+264,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4718.0208,1.868487830923817e+265,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4728.0208,-7.473951323695268e+265,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4738.0208,2.9895805294781073e+266,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4748.0208,-1.195832211791243e+267,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4758.0208,4.783328847164972e+267,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4768.0208,-1.9133315388659887e+268,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4778.0208,7.653326155463955e+268,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4788.0208,-3.061330462185582e+269,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4798.0208,1.2245321848742328e+270,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4808.0208,-4.898128739496931e+270,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4818.0208,1.9592514957987724e+271,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4828.0208,-7.83700598319509e+271,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4838.0208,3.134802393278036e+272,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4848.0208,-1.2539209573112143e+273,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4858.0208,5.015683829244857e+273,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4868.0208,-2.006273531697943e+274,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4878.0208,8.025094126791772e+274,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4888.0208,-3.210037650716709e+275,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4898.0208,1.2840150602866835e+276,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4908.0208,-5.136060241146734e+276,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4918.0208,2.0544240964586936e+277,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4928.0208,-8.217696385834774e+277,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4938.0208,3.28707855433391e+278,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4948.0208,-1.314831421733564e+279,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4958.0208,5.259325686934256e+279,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4968.0208,-2.1037302747737022e+280,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4978.0208,8.414921099094809e+280,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
4988.0208,-3.3659684396379236e+281,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
4998.0208,1.3463873758551694e+282,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
5008.0208,-5.385549503420678e+282,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
5018.0208,2.154219801368271e+283,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
5028.0208,-8.616879205473084e+283,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
5038.0208,3.446751682189234e+284,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
5048.0208,-1.3787006728756935e+285,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
5058.0208,5.514802691502774e+285,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
5068.0208,-2.2059210766011096e+286,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
5078.0208,8.823684306404438e+286,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
5088.0208,-3.5294737225617753e+287,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
5098.0208,1.4117894890247101e+288,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
5108.0208,-5.647157956098841e+288,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
5118.0208,2.2588631824395362e+289,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
5128.0208,-9.035452729758145e+289,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
5138.0208,3.614181091903258e+290,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0006
5148.0208,-1.4456724367613032e+291,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0006
5158.0208,5.782689747045213e+291,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5168.0208,-2.313075898818085e+292,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5178.0208,9.25230359527234e+292,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5188.0208,-3.700921438108936e+293,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5198.0208,1.4803685752435745e+294,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5208.0208,-5.921474300974298e+294,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5218.0208,2.368589720389719e+295,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5228.0208,-9.474358881558877e+295,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5238.0208,3.7897435526235506e+296,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5248.0208,-1.5158974210494202e+297,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5258.0208,6.063589684197681e+297,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5268.0208,-2.4254358736790724e+298,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5278.0208,9.70174349471629e+298,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5288.0208,-3.880697397886516e+299,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5298.0208,1.5522789591546063e+300,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5308.0208,-6.209115836618425e+300,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5318.0208,2.48364633464737e+301,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5328.0208,-9.93458533858948e+301,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5338.0208,3.973834135435792e+302,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5348.0208,-1.589533654174317e+303,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5358.0208,6.358134616697268e+303,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5368.0208,-2.543253846678907e+304,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5378.0208,1.0173015386715628e+305,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5388.0208,-4.069206154686251e+305,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5398.0208,1.6276824618745005e+306,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5408.0208,-6.510729847498002e+306,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5418.0208,2.604291938999201e+307,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0005
5428.0208,-inf,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0005
5438.0208,nan,180.0,7.921,0.4643,0.0,0.0,1.0,0.9242,0.0005
5448.0208,nan,180.0,7.921,0.5881,0.0,0.0,1.0,0.9242,0.0005
5458.0208,nan,180.0,7.921,0.6707,0.0,0.0,1.0,0.9242,0.0005
5468.0208,nan,180.0,7.921,0.7257,0.0,0.0,1.0,0.9242,0.0005
5478.0208,nan,180.0,7.921,0.7624,0.0,0.0,1.0,0.9242,0.0005
5488.0208,nan,180.0,7.921,0.7869,0.0,0.0,1.0,0.9242,0.0005
5498.0208,nan,180.0,7.921,0.8032,0.0,0.0,1.0,0.9242,0.0005
5508.0208,nan,180.0,7.921,0.814,0.0,0.0,1.0,0.9242,0.0005
5518.0208,nan,180.0,7.921,0.8213,0.0,0.0,1.0,0.9242,0.0005
5528.0208,nan,180.0,7.921,0.8261,0.0,0.0,1.0,0.9242,0.0005
5538.0208,nan,180.0,7.921,0.8293,0.0,0.0,1.0,0.9242,0.0005
5548.0208,nan,180.0,7.921,0.8315,0.0,0.0,1.0,0.9242,0.0005
5558.0208,nan,180.0,7.921,0.8329,0.0,0.0,1.0,0.9242,0.0005
5568.0208,nan,180.0,7.921,0.8339,0.0,0.0,1.0,0.9242,0.0005
5578.0208,nan,180.0,7.921,0.8345,0.0,0.0,1.0,0.9242,0.0005
5588.0208,nan,180.0,7.921,0.8349,0.0,0.0,1.0,0.9242,0.0005
5598.0208,nan,180.0,7.921,0.8352,0.0,0.0,1.0,0.9242,0.0005
5608.0208,nan,180.0,7.921,0.8354,0.0,0.0,1.0,0.9242,0.0005
5618.0208,nan,180.0,7.921,0.8355,0.0,0.0,1.0,0.9242,0.0005
5628.0208,nan,180.0,7.921,0.8356,0.0,0.0,1.0,0.9242,0.0005
5638.0208,nan,180.0,7.921,0.8357,0.0,0.0,1.0,0.9242,0.0005
5648.0208,nan,180.0,7.921,0.8357,0.0,0.0,1.0,0.9242,0.0005
5658.0208,nan,180.0,7.921,0.8357,0.0,0.0,1.0,0.9242,0.0005
5668.0208,nan,180.0,7.921,0.8357,0.0,0.0,1.0,0.9242,0.0005
5678.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5688.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5698.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5708.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5718.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5728.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5738.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5748.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5758.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5768.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5778.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5788.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5798.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5808.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5818.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5828.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5838.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5848.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5858.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5868.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5878.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5888.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5898.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5908.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5918.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5928.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5938.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5948.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5958.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5968.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5978.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5988.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
5998.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6008.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6018.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6028.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6038.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6048.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6058.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6068.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6078.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6088.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6098.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6108.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6118.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6128.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6138.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6148.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6158.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6168.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6178.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0005
6188.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6198.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6208.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6218.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6228.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6238.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6248.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6258.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6268.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6278.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6288.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6298.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6308.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6318.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6328.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6338.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6348.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6358.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6368.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6378.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6388.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6398.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6408.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6418.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6428.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6438.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6448.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6458.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6468.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6478.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6488.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6498.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6508.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6518.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6528.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6538.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6548.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6558.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6568.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6578.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6588.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6598.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6608.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6618.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6628.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6638.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6648.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6658.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6668.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6678.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6688.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6698.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6708.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6718.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
6728.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9242,0.0004
